mode,config_id,replicates,schedule_jsonl,cached_tokens,recompute_tokens,local_context_bytes,remote_context_bytes,schedule_remote_kv_bytes,simulator_remote_kv_bytes,schedule_match_error,model_side_latency,tool_latency,completed_sessions,total_sessions,starvation_count
full_agentweaver,aligned_v10_stratified:ts128:al16:er2:arrpoisson:mem8,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10214653460.479883,10214653460.479883,0.0,780.8219905175594,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al16:er4:arrbursty:mem32,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al16:er4:arrbursty:mem32,3,,0.0,17665114.0,0.0,1012988297216.0,1022502765909.3333,1022502765909.3333,0.0,2365.2844579294483,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al16:er4:arrbursty:mem32,3,,17396102.0,269012.0,997562073088.0,15426224128.0,16287120042.666666,16287120042.666666,0.0,781.8424290310859,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al16:er4:arrbursty:mem32,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1018264069461.3333,1018264069461.3333,0.0,2358.557012764706,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al16:er4:arrbursty:mem32,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,12048423594.666668,12048423594.666668,0.0,775.1149838663437,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al16:er4:arrbursty:mem32,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10158963643.73322,10158963643.73322,0.0,770.2622772267583,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al16:er4:arrbursty:mem32,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10158963643.73322,10158963643.73322,0.0,770.2622772267583,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al16:er4:arrbursty:mem64,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al16:er4:arrbursty:mem64,3,,0.0,17665114.0,0.0,1012988297216.0,1022502765909.3333,1022502765909.3333,0.0,2365.2844579294483,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al16:er4:arrbursty:mem64,3,,17396102.0,269012.0,997562073088.0,15426224128.0,16287120042.666666,16287120042.666666,0.0,781.8424290310859,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al16:er4:arrbursty:mem64,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1018264069461.3333,1018264069461.3333,0.0,2358.557012764706,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al16:er4:arrbursty:mem64,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,12048423594.666668,12048423594.666668,0.0,775.1149838663437,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al16:er4:arrbursty:mem64,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10158963643.73322,10158963643.73322,0.0,770.2622772267583,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al16:er4:arrbursty:mem64,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10158963643.73322,10158963643.73322,0.0,770.2622772267583,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al16:er4:arrbursty:mem8,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al16:er4:arrbursty:mem8,3,,0.0,17665114.0,0.0,1012988297216.0,1022502765909.3333,1022502765909.3333,0.0,2365.2844579294483,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al16:er4:arrbursty:mem8,3,,17396102.0,269012.0,997562073088.0,15426224128.0,16287120042.666666,16287120042.666666,0.0,781.8424290310859,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al16:er4:arrbursty:mem8,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1018264069461.3333,1018264069461.3333,0.0,2358.557012764706,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al16:er4:arrbursty:mem8,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,12048423594.666668,12048423594.666668,0.0,775.1149838663437,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al16:er4:arrbursty:mem8,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10158963643.73322,10158963643.73322,0.0,770.2622772267583,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al16:er4:arrbursty:mem8,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10158963643.73322,10158963643.73322,0.0,770.2622772267583,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem16,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem16,3,,0.0,17665114.0,0.0,1012988297216.0,1022502765909.3333,1022502765909.3333,0.0,2365.2844579294483,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem16,3,,17396102.0,269012.0,997562073088.0,15426224128.0,16287120042.666666,16287120042.666666,0.0,781.8424290310859,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem16,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1018264069461.3333,1018264069461.3333,0.0,2358.557012764706,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem16,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,12048423594.666668,12048423594.666668,0.0,775.1149838663437,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem16,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10158963643.73322,10158963643.73322,0.0,770.2622772267583,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem16,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10158963643.73322,10158963643.73322,0.0,770.2622772267583,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem32,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem32,3,,0.0,17665114.0,0.0,1012988297216.0,1022502765909.3333,1022502765909.3333,0.0,2365.2844579294483,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem32,3,,17396102.0,269012.0,997562073088.0,15426224128.0,16287120042.666666,16287120042.666666,0.0,781.8424290310859,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem32,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1018264069461.3333,1018264069461.3333,0.0,2358.557012764706,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem32,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,12048423594.666668,12048423594.666668,0.0,775.1149838663437,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem32,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10158963643.73322,10158963643.73322,0.0,770.2622772267583,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem32,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10158963643.73322,10158963643.73322,0.0,770.2622772267583,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem64,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem64,3,,0.0,17665114.0,0.0,1012988297216.0,1022502765909.3333,1022502765909.3333,0.0,2365.2844579294483,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem64,3,,17396102.0,269012.0,997562073088.0,15426224128.0,16287120042.666666,16287120042.666666,0.0,781.8424290310859,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem64,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1018264069461.3333,1018264069461.3333,0.0,2358.557012764706,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem64,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,12048423594.666668,12048423594.666668,0.0,775.1149838663437,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem64,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10158963643.73322,10158963643.73322,0.0,770.2622772267583,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem64,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10158963643.73322,10158963643.73322,0.0,770.2622772267583,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem8,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem8,3,,0.0,17665114.0,0.0,1012988297216.0,1022502765909.3333,1022502765909.3333,0.0,2365.2844579294483,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem8,3,,17396102.0,269012.0,997562073088.0,15426224128.0,16287120042.666666,16287120042.666666,0.0,781.8424290310859,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem8,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1018264069461.3333,1018264069461.3333,0.0,2358.557012764706,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem8,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,12048423594.666668,12048423594.666668,0.0,775.1149838663437,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem8,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10158963643.73322,10158963643.73322,0.0,770.2622772267583,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al16:er4:arrclosed_loop:mem8,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10158963643.73322,10158963643.73322,0.0,770.2622772267583,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al16:er4:arrpoisson:mem16,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al16:er4:arrpoisson:mem16,3,,0.0,17665114.0,0.0,1012988297216.0,1022502765909.3333,1022502765909.3333,0.0,2365.2844579294483,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al16:er4:arrpoisson:mem16,3,,17396102.0,269012.0,997562073088.0,15426224128.0,16287120042.666666,16287120042.666666,0.0,781.8424290310859,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al16:er4:arrpoisson:mem16,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1018264069461.3333,1018264069461.3333,0.0,2358.557012764706,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al16:er4:arrpoisson:mem16,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,12048423594.666668,12048423594.666668,0.0,775.1149838663437,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al16:er4:arrpoisson:mem16,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10158963643.73322,10158963643.73322,0.0,770.2622772267583,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al16:er4:arrpoisson:mem16,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10158963643.73322,10158963643.73322,0.0,770.2622772267583,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al16:er4:arrpoisson:mem64,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al16:er4:arrpoisson:mem64,3,,0.0,17665114.0,0.0,1012988297216.0,1022502765909.3333,1022502765909.3333,0.0,2365.2844579294483,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al16:er4:arrpoisson:mem64,3,,17396102.0,269012.0,997562073088.0,15426224128.0,16287120042.666666,16287120042.666666,0.0,781.8424290310859,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al16:er4:arrpoisson:mem64,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1018264069461.3333,1018264069461.3333,0.0,2358.557012764706,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al16:er4:arrpoisson:mem64,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,12048423594.666668,12048423594.666668,0.0,775.1149838663437,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al16:er4:arrpoisson:mem64,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10158963643.73322,10158963643.73322,0.0,770.2622772267583,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al16:er4:arrpoisson:mem64,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,10158963643.73322,10158963643.73322,0.0,770.2622772267583,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem16,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem16,3,,0.0,17665114.0,0.0,1012988297216.0,1022527139840.0,1022527139840.0,0.0,2337.5907271995247,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem16,3,,17396102.0,269012.0,997562073088.0,15426224128.0,16219246592.0,16219246592.0,0.0,762.9690035683434,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem16,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1018288443392.0,1018288443392.0,0.0,2330.900441403387,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem16,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,11980550144.0,11980550144.0,0.0,756.2787177722046,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem16,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9985178992.639904,9985178992.639904,0.0,754.2509225315664,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem16,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9985178992.639904,9985178992.639904,0.0,754.2509225315664,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem32,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem32,3,,0.0,17665114.0,0.0,1012988297216.0,1022527139840.0,1022527139840.0,0.0,2337.5907271995247,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem32,3,,17396102.0,269012.0,997562073088.0,15426224128.0,16219246592.0,16219246592.0,0.0,762.9690035683434,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem32,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1018288443392.0,1018288443392.0,0.0,2330.900441403387,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem32,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,11980550144.0,11980550144.0,0.0,756.2787177722046,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem32,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9985178992.639904,9985178992.639904,0.0,754.2509225315664,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem32,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9985178992.639904,9985178992.639904,0.0,754.2509225315664,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem64,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem64,3,,0.0,17665114.0,0.0,1012988297216.0,1022527139840.0,1022527139840.0,0.0,2337.5907271995247,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem64,3,,17396102.0,269012.0,997562073088.0,15426224128.0,16219246592.0,16219246592.0,0.0,762.9690035683434,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem64,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1018288443392.0,1018288443392.0,0.0,2330.900441403387,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem64,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,11980550144.0,11980550144.0,0.0,756.2787177722046,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem64,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9985178992.639904,9985178992.639904,0.0,754.2509225315664,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem64,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9985178992.639904,9985178992.639904,0.0,754.2509225315664,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem8,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem8,3,,0.0,17665114.0,0.0,1012988297216.0,1022527139840.0,1022527139840.0,0.0,2337.5907271995247,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem8,3,,17396102.0,269012.0,997562073088.0,15426224128.0,16219246592.0,16219246592.0,0.0,762.9690035683434,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem8,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1018288443392.0,1018288443392.0,0.0,2330.900441403387,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem8,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,11980550144.0,11980550144.0,0.0,756.2787177722046,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem8,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9985178992.639904,9985178992.639904,0.0,754.2509225315664,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al16:er8:arrclosed_loop:mem8,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9985178992.639904,9985178992.639904,0.0,754.2509225315664,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al16:er8:arrpoisson:mem16,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al16:er8:arrpoisson:mem16,3,,0.0,17665114.0,0.0,1012988297216.0,1022527139840.0,1022527139840.0,0.0,2337.5907271995247,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al16:er8:arrpoisson:mem16,3,,17396102.0,269012.0,997562073088.0,15426224128.0,16219246592.0,16219246592.0,0.0,762.9690035683434,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al16:er8:arrpoisson:mem16,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1018288443392.0,1018288443392.0,0.0,2330.900441403387,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al16:er8:arrpoisson:mem16,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,11980550144.0,11980550144.0,0.0,756.2787177722046,5818.601275920868,384.0,384.0,0.0
acd_nisp_taps_c,aligned_v10_stratified:ts128:al16:er8:arrpoisson:mem16,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9985178992.639904,9985178992.639904,0.0,754.2509225315664,5818.601275920868,384.0,384.0,0.0
full_agentweaver,aligned_v10_stratified:ts128:al16:er8:arrpoisson:mem16,3,,17470019.0,195095.0,1001800769536.0,9173772696.0,9985178992.639904,9985178992.639904,0.0,754.2509225315664,5765.567949616428,384.0,384.0,0.0
gpu_reactive,aligned_v10_stratified:ts128:al16:er8:arrpoisson:mem64,3,,0.0,17665114.0,0.0,0.0,0.0,0.0,0.0,2314.07136624,5818.601275920868,384.0,384.0,0.0
naive_wafer,aligned_v10_stratified:ts128:al16:er8:arrpoisson:mem64,3,,0.0,17665114.0,0.0,1012988297216.0,1022527139840.0,1022527139840.0,0.0,2337.5907271995247,5818.601275920868,384.0,384.0,0.0
acd_only,aligned_v10_stratified:ts128:al16:er8:arrpoisson:mem64,3,,17396102.0,269012.0,997562073088.0,15426224128.0,16219246592.0,16219246592.0,0.0,762.9690035683434,5818.601275920868,384.0,384.0,0.0
nisp_only,aligned_v10_stratified:ts128:al16:er8:arrpoisson:mem64,3,,73917.0,17591197.0,4238696448.0,1008749600768.0,1018288443392.0,1018288443392.0,0.0,2330.900441403387,5818.601275920868,384.0,384.0,0.0
acd_nisp,aligned_v10_stratified:ts128:al16:er8:arrpoisson:mem64,3,,17470019.0,195095.0,1001800769536.0,11187527680.0,11980550144.0,11980550144.0,0.0,756.2787177722046,5818.601275920868,384.0,384.0,0.0
